RAJ2000,DEJ2000,objID,f_objID,Qual,e_RAJ2000,e_DEJ2000,Epoch,Ns,Nd,gmag,e_gmag,gKmag,e_gKmag,gFlags,rmag,e_rmag,rKmag,e_rKmag,rFlags,imag,e_imag,iKmag,e_iKmag,iFlags,zmag,e_zmag,zKmag,e_zKmag,zFlags,ymag,e_ymag,yKmag,e_yKmag,yFlags
189.453954520,27.638598480,141161894539646883,503635968,60,0.0043,0.0041,56070.249479170,5,77,21.1393,0.0358,21.2310,0.0889,115000,20.0320,0.0135,20.1573,0.0129,115000,18.7787,0.0114,18.8770,0.0111,115000,18.2799,0.0058,18.3830,0.0126,115000,18.0062,0.0133,18.1316,0.0177,115000
189.449770540,27.622524440,141141894496177448,444915712,53,0.0558,0.0922,55757.046979170,5,20,21.9122,0.1551,20.9143,0.1452,16892216,21.7639,0.0773,21.2286,0.1177,16892216,21.5289,0.0874,20.8599,0.0728,16892216,21.0056,0.1929,20.5736,0.2568,115000,,,,,114720
189.351782910,27.589201800,141101893517777668,436527104,52,0.0240,0.0262,56001.104085650,10,38,21.8583,0.0637,21.9185,0.0439,115000,21.3517,0.0388,20.9414,0.0626,16892216,21.1741,0.0577,20.6766,0.0318,16892216,20.7642,0.0359,20.4648,0.1132,115000,19.5601,0.2547,,,118840
189.356194040,27.578137590,141091893560474231,444915712,53,0.0494,0.0568,56146.231192130,4,32,21.9508,0.0759,21.4461,0.2555,115000,21.6775,0.0658,20.9794,0.0541,16892216,21.3329,0.0964,20.9553,0.0593,16892216,21.2363,0.0524,20.8632,0.1499,115000,,,,,16416
189.359740450,27.588185810,141101893597476405,436527104,52,0.0279,0.0366,56072.061354170,5,24,22.0974,0.0643,22.3238,0.2983,115000,21.6393,0.0370,21.6341,0.1123,115000,21.3181,0.0806,21.3619,0.1172,115000,21.1581,0.0492,21.6179,0.2224,115000,,,,,114720
189.375416580,27.591421940,141111893754640267,436527104,52,0.0935,0.0796,56116.999965280,10,58,21.2215,0.0898,21.4755,0.1104,115000,20.1988,0.0079,20.2967,0.0338,115000,19.7613,0.0183,19.8184,0.0310,115000,19.6120,0.0183,19.7569,0.0568,115000,19.3515,0.0277,19.4941,0.0541,115000
189.390736980,27.613841660,141131893907137080,444915712,53,0.0533,0.0422,56168.670462960,10,49,21.6278,0.1284,21.0915,0.1572,16892216,21.3310,0.0984,20.0703,0.0461,16892216,20.8393,0.1539,19.6820,0.0592,16892216,20.3893,0.0581,19.5152,0.0676,16892216,19.7531,0.1066,18.9369,0.1262,16892216
189.374386670,27.613970070,141131893743557340,444915712,53,0.0135,0.0237,56155.517268520,10,60,20.8165,0.0298,20.3125,0.0631,16892216,20.9600,0.0464,20.2908,0.0356,16892216,20.5915,0.0723,19.9244,0.0331,16892216,20.4749,0.0445,19.9057,0.0551,16892216,20.1697,0.1225,19.9757,0.1723,115000
189.381013370,27.596753630,141111893809606767,436527104,52,0.0087,0.0110,56030.306944440,10,69,20.9716,0.0710,21.1228,0.0937,115000,19.8313,0.0130,19.9464,0.0202,115000,19.1986,0.0075,19.3033,0.0140,115000,18.9048,0.0117,18.9940,0.0130,115000,18.7272,0.0209,18.7718,0.0312,115000
189.372522600,27.608682810,141131893725140929,444915712,53,0.1461,0.2557,56038.555879630,8,9,21.9803,0.1905,21.8530,0.0921,115000,21.8774,0.0509,21.1420,0.2519,115000,21.9323,0.0979,20.9346,0.1815,16892216,,,,,114720,,,,,16416
189.390450380,27.613866620,141131893903847098,310697984,37,0.0983,0.1100,56047.761377310,0,16,21.6077,0.0465,20.9270,0.1066,16777496,21.3723,0.0424,20.1871,0.0545,16777496,20.9045,0.1058,19.7856,0.0481,16777496,20.4168,0.1665,19.6373,0.1957,16777496,19.7028,0.1695,18.9431,0.1983,16777496
189.379682330,27.609243610,141131893796481625,436527104,52,0.0179,0.0120,56122.223819440,10,68,20.8431,0.0280,20.9775,0.0894,115000,20.4649,0.0115,20.5202,0.0318,115000,20.2893,0.0175,20.3674,0.0327,115000,20.2513,0.0236,20.2500,0.0672,115000,20.0144,0.0869,20.2787,0.1140,115000
189.383384040,27.631346740,141151893833218195,436527256,52,0.0100,0.0102,56245.551053240,5,68,19.8464,0.0944,19.9035,0.1111,115000,19.4828,0.0714,19.5286,0.0971,115000,19.4234,0.0439,19.4389,0.0600,115000,19.2048,0.0376,19.3009,0.0565,115000,19.1993,0.0491,19.2321,0.0480,115000
189.377831020,27.615323840,141131893777878977,444915712,53,0.0331,0.0427,56112.184861110,8,44,21.1996,0.0462,20.9258,0.1122,16892216,21.4752,0.0552,20.9867,0.0379,16892216,21.0679,0.0741,20.6818,0.0558,16892216,21.1869,0.0887,20.7289,0.1360,115000,,,,,16416
189.387116640,27.613346330,141131893871356542,444915712,53,0.0067,0.0101,56129.358564810,10,78,21.2744,0.0628,20.1890,0.0630,16892216,20.1169,0.0319,19.0314,0.0245,16892216,19.5803,0.0754,18.4954,0.0259,16892216,19.1751,0.0355,18.3245,0.0252,16892216,18.8381,0.0446,18.0011,0.0318,16892216
189.368896440,27.623003380,141141893688598337,444915712,53,0.0498,0.1231,56271.198460650,4,26,21.5805,0.1268,20.4372,0.1082,16892216,21.6766,0.0636,20.6765,0.0487,16892216,21.2205,0.0801,20.5733,0.1252,16892216,20.9992,0.1972,20.2015,0.0157,16892216,,,,,16416
189.323108810,27.616908660,141141893230900836,444915712,53,0.0063,0.0055,56125.467870370,10,71,20.3250,0.0343,19.9808,0.0477,16892216,19.5103,0.0297,19.0306,0.0165,16892216,19.0574,0.0665,18.5559,0.0211,16892216,18.7447,0.0301,18.3358,0.0153,16892216,18.5477,0.0157,18.1967,0.0319,16892216
189.335306270,27.620881830,141141893353165626,444915712,53,0.0134,0.0177,56105.795717590,10,69,20.9022,0.0614,20.5531,0.0415,16892216,20.6568,0.0491,19.6680,0.0257,16892216,20.2766,0.0663,19.3268,0.0259,16892216,19.9959,0.0454,19.2169,0.0370,16892216,19.7659,0.0756,19.0038,0.0689,16892216
189.370807840,27.638135050,141161893708846188,444915712,53,0.0164,0.0247,56026.427465280,5,48,21.2383,0.1787,20.7166,0.2329,16892208,21.1749,0.0409,20.4508,0.0378,16892216,20.7278,0.0648,19.9820,0.0519,16892216,20.2037,0.0370,19.5753,0.0392,16892216,19.7787,0.0838,19.1909,0.0889,16892216
189.357968300,27.648723060,141171893579779115,444915712,53,0.0304,0.0252,56053.291377310,5,42,21.9851,0.1548,21.4994,0.0704,16892216,21.6003,0.0817,20.6392,0.0671,16892216,20.7785,0.0682,20.1666,0.0586,16892216,20.5890,0.0527,19.8841,0.0567,16892216,20.3604,0.1546,19.9092,0.2022,16892216
189.353039610,27.623198130,141141893530358366,444915712,53,0.0103,0.0123,55910.313495370,5,64,19.4257,0.0202,18.5303,0.0282,16892216,19.5586,0.0508,18.0546,0.0260,16892216,19.4220,0.0291,17.9262,0.0116,16892216,19.2766,0.0487,17.8467,0.0182,16892216,18.8864,0.0647,17.8225,0.0507,16892216
189.368165190,27.624434480,141141893680969859,436527104,52,0.0865,0.1495,55852.882002310,4,8,21.5959,0.1378,21.4332,0.2223,115000,22.1101,0.0962,22.1277,0.2533,115000,22.1399,0.0486,22.2217,0.1033,115000,,,,,114720,,,,,16416
189.345968300,27.633822470,141161893459111168,503635968,60,0.0078,0.0067,56018.381030090,5,74,20.4110,0.0405,20.6253,0.0424,115000,19.0968,0.0074,19.1944,0.0159,115000,18.2011,0.0037,18.2810,0.0011,115000,17.7851,0.0072,17.8886,0.0097,115000,17.5858,0.0071,17.6817,0.0183,115000
189.346194320,27.639027910,141161893461877462,512024576,61,0.0053,0.0066,56147.771875000,5,72,20.5968,0.0359,19.8176,0.0621,16892216,19.7088,0.0266,18.6068,0.0303,16892216,19.1482,0.0695,18.0783,0.0138,16892216,18.7863,0.0411,17.9324,0.0173,16892216,18.5060,0.0391,17.7587,0.0281,16892216
189.404390410,27.619461250,141141894044103939,444915712,53,0.0198,0.0220,56072.282164350,10,40,22.2562,0.1985,,,115000,21.4181,0.0445,21.0933,0.1134,16892216,20.7920,0.0172,20.3111,0.1870,16892216,20.3938,0.0321,20.1063,0.0603,16892216,20.0963,0.0827,19.8037,0.1046,115000
189.406811710,27.642258450,141171894068081267,503635968,60,0.0030,0.0018,56106.760289350,5,85,18.4959,0.0105,18.5850,0.0231,115000,17.9652,0.0056,18.0211,0.0053,115000,17.7626,0.0041,17.8311,0.0033,115000,17.7025,0.0045,17.7717,0.0062,115000,17.6165,0.0087,17.7331,0.0193,115000
189.406930720,27.654257320,141181894069305677,436527104,52,0.0066,0.0053,56116.964745370,5,88,20.3995,0.0145,20.4702,0.0422,115000,19.4161,0.0075,19.4990,0.0141,115000,18.9807,0.0062,19.0843,0.0120,115000,18.7880,0.0069,18.8887,0.0104,115000,18.6404,0.0141,18.7814,0.0373,115000
189.394614450,27.636822720,141161893945864764,436527104,52,0.0214,0.0281,56073.444305560,5,36,21.7899,0.0563,21.9060,0.1380,115000,21.4599,0.0545,21.4088,0.0796,115000,21.3505,0.0311,21.4433,0.0764,115000,21.1897,0.0170,21.2142,0.1984,115000,,,,,114720
189.441307560,27.654161930,141181894413435539,503635968,60,0.0064,0.0019,56020.801712960,5,75,16.8500,0.0059,16.9171,0.0054,115000,16.2735,0.0014,16.3266,0.0021,115000,16.0520,0.0024,16.0962,0.0042,115000,15.9723,0.0019,16.0324,0.0032,115000,15.8913,0.0052,15.9544,0.0038,115000
189.429891860,27.644168740,141171894298963427,436527104,52,0.0196,0.0233,56189.523564810,5,42,21.8796,0.0580,21.7876,0.2229,115000,21.4514,0.0628,21.3031,0.0668,16892216,21.0141,0.0430,20.9607,0.1055,115000,20.8653,0.0609,20.9253,0.1095,115000,,,,,114720
189.421681260,27.664345210,141191894216647761,503635968,60,0.0073,0.0046,56011.301331020,5,75,18.9857,0.0072,19.0474,0.0068,115000,18.4687,0.0049,18.5388,0.0148,115000,18.2556,0.0065,18.3655,0.0157,115000,18.1823,0.0039,18.2651,0.0069,115000,18.0945,0.0110,18.2278,0.0243,115000
189.390608830,27.651714020,141181893905962646,436527104,52,0.0145,0.0056,56088.948912040,5,84,20.6891,0.0257,20.7958,0.0835,115000,19.9859,0.0087,20.0861,0.0170,115000,19.7211,0.0139,19.7793,0.0250,115000,19.5648,0.0123,19.7098,0.0216,115000,19.4581,0.0328,19.6305,0.0822,115000
189.374557100,27.657955580,141191893745540106,436527104,52,0.0123,0.0136,56076.856689810,5,55,21.8553,0.1819,21.8206,0.2831,115000,21.1626,0.0311,21.1468,0.0538,115000,20.5929,0.0195,20.6587,0.0458,115000,20.3313,0.0198,20.3028,0.0522,115000,20.0428,0.0585,20.2886,0.1174,115000
189.400507360,27.655395720,141181894005406786,444915712,53,0.0417,0.0453,55899.226215280,5,28,21.5295,0.1736,21.7250,0.2156,118840,21.7808,0.0871,21.2095,0.0689,16892216,21.1530,0.1108,20.6354,0.0421,16892216,20.7856,0.0578,20.1434,0.1408,16892216,,,,,114720
189.388624460,27.658260580,141191893886060484,444915712,53,0.0193,0.0219,56175.366203700,5,59,21.9932,0.0547,21.9384,0.0890,115000,21.4501,0.0478,20.7563,0.0525,16892216,20.6380,0.0521,20.1061,0.0269,16892216,20.3688,0.0443,19.8531,0.0384,16892216,19.9830,0.0955,19.6129,0.1809,16892216
189.399164270,27.659200890,141191893991401580,436527256,52,0.0085,0.0061,56062.939375000,5,85,19.2723,0.0193,19.3145,0.0463,115000,19.2875,0.0261,19.3410,0.0270,115000,19.0247,0.0114,19.1289,0.0138,115000,19.1119,0.0194,19.2130,0.0259,115000,19.0535,0.0234,19.1619,0.0515,115000
189.400522660,27.655403530,141181894004627112,310697984,37,0.0468,0.0538,56643.900081020,0,17,21.5797,0.1855,21.2947,0.2638,16777488,21.7534,0.0582,20.9860,0.0820,16777496,20.9770,0.0576,20.5710,0.0980,16777496,20.5904,0.0955,20.3461,0.0464,16777496,,,,,0
189.387725520,27.662899500,141191893877186018,436363264,52,0.0807,0.0807,55995.599918980,4,8,22.3252,0.2209,22.0466,0.2418,16696,21.9906,0.1717,21.8969,0.2243,115000,21.8508,0.0350,22.0683,0.1277,115000,21.2000,0.1878,,,115000,,,,,114720
189.379739310,27.667949450,141201893797112096,436527104,52,0.0225,0.0316,55983.092893520,5,34,21.2383,0.0453,21.4465,0.0444,115000,21.3924,0.0302,21.4874,0.0658,115000,21.6088,0.0449,21.7380,0.0592,115000,21.5633,0.1793,,,115000,,,,,114720
189.399804560,27.668795300,141201893998003127,444915712,53,0.0055,0.0059,56101.664409720,5,89,20.9220,0.0469,20.6317,0.0663,16892216,20.0343,0.0260,19.5799,0.0233,16892216,19.5148,0.0302,19.1431,0.0112,16892216,19.3180,0.0191,18.9011,0.0118,16892216,19.0530,0.0375,18.6415,0.0440,16892216
189.403650090,27.691940640,141231894036100883,503635968,60,0.0049,0.0076,56010.931319440,5,79,17.9633,0.0072,18.0600,0.0063,115000,16.7386,0.0018,16.7945,0.0037,115000,15.6313,0.0021,15.6807,0.0015,115000,15.1293,0.0016,15.1845,0.0021,115000,14.8816,0.0034,14.9258,0.0049,115000
189.402973270,27.677926790,141211894029474081,503635968,60,0.0022,0.0017,55998.201145830,5,86,17.2444,0.0048,17.3288,0.0014,115000,16.7074,0.0020,16.7651,0.0026,115000,16.4990,0.0026,16.5614,0.0052,115000,16.4261,0.0020,16.5065,0.0051,115000,16.3544,0.0036,16.4460,0.0098,115000
189.412120710,27.687559940,141221894120445615,436527232,52,0.0232,0.0271,56154.861400460,5,36,21.7970,0.1793,21.8491,0.3139,115000,21.5811,0.0516,21.2733,0.0794,115000,21.2620,0.0732,21.0479,0.0854,115000,20.9643,0.0871,20.7112,0.0921,115000,20.4799,0.1720,20.6249,0.2816,115256
189.409966700,27.687676000,141221894100085799,436527104,52,0.0232,0.0275,56227.382905090,5,38,21.9917,0.1690,22.0834,0.2620,115000,21.4756,0.0369,21.3540,0.0885,115000,21.4009,0.0535,21.2298,0.0446,115000,20.9577,0.1126,20.7676,0.0804,115000,,,,,114720
189.401290570,27.674136010,141201894012839537,503635968,60,0.0045,0.0038,56014.979062500,5,85,17.8735,0.0061,17.9284,0.0089,115000,17.2663,0.0023,17.3072,0.0025,115000,17.0284,0.0024,17.0632,0.0045,115000,16.9418,0.0047,16.9600,0.0078,115000,16.8442,0.0069,16.9261,0.0141,115000
189.423194680,27.681787150,141211894229938846,444915712,53,0.0424,0.0843,56357.576296300,4,14,22.1819,0.1796,21.4113,0.2126,16892216,21.9249,0.1192,21.4101,0.0535,16892216,21.6438,0.1006,21.2020,0.1037,115000,21.1642,0.1323,20.4353,0.0695,16892216,,,,,16416
189.235383480,27.555861090,141061892354557696,444915712,53,0.2190,0.3812,56088.495509260,10,11,21.9772,0.2236,21.5683,0.0529,115000,21.0256,0.0211,20.0438,0.2365,16892216,21.6713,0.1075,20.9422,0.0742,16892216,21.4776,0.0000,21.1228,0.1500,16892216,,,,,114720
189.225801990,27.556514000,141061892256478239,168091648,20,0.0633,0.2163,56185.255682870,8,17,21.9529,0.0319,22.1643,0.0555,115000,21.7509,0.0812,21.4373,0.0444,115000,21.6021,0.0974,21.0894,0.2338,16892216,21.0843,0.1146,20.7206,0.1799,16892216,,,,,32
189.216879820,27.559146150,141071892167831301,302145536,36,0.0765,0.0765,55657.218634260,0,5,21.9020,0.0150,21.6216,0.0869,280,21.3955,0.1674,21.1102,0.1973,280,21.7026,0.0043,21.9702,0.0430,280,,,,,0,,,,,0
189.230664150,27.540927610,141041892306439678,444915712,53,0.0094,0.0093,56041.676516200,10,60,21.7832,0.0670,21.8865,0.1131,115000,20.6837,0.0406,20.4529,0.0416,16892216,19.9579,0.0209,19.7455,0.0231,16892216,19.6224,0.0182,19.4612,0.0436,16892216,19.6768,0.0303,19.4821,0.0942,115000
189.214265040,27.549194210,141051892143749699,503635968,60,0.0123,0.0149,55863.455578700,9,69,16.4262,0.0059,16.4749,0.0063,115000,15.8762,0.0043,15.9408,0.0029,115000,15.6562,0.0030,15.7039,0.0020,115000,15.5583,0.0018,15.6299,0.0053,115000,15.4900,0.0056,15.5617,0.0067,115000
189.218685730,27.556378480,141061892186947961,176480256,21,0.1737,0.2018,56160.607604170,8,7,21.8763,0.1575,21.6494,0.2229,16892216,21.7642,0.1790,21.5485,0.2314,115000,21.5972,0.0119,20.7698,0.0756,16892216,21.2942,0.1374,20.4763,0.1469,16892216,,,,,32
189.261396050,27.569730270,141081892613824232,436527232,52,0.0282,0.0265,56094.401168980,5,41,21.5448,0.0839,21.4889,0.1548,115000,21.2990,0.0669,21.3591,0.0805,115000,21.0312,0.0658,21.0929,0.0619,115000,20.8890,0.0564,20.8598,0.1041,115000,19.9128,0.1765,19.4427,0.2161,16892216
189.254508060,27.557530080,141061892545739731,436527232,52,0.0303,0.0177,56012.544849540,5,44,20.9784,0.0321,21.1149,0.0238,115000,20.4583,0.0167,20.4612,0.0633,115000,20.3099,0.0228,20.4373,0.0438,115000,20.3309,0.0285,20.3147,0.0557,115000,20.1725,0.1069,20.3553,0.3172,115000
189.247605910,27.569823260,141081892475904303,436527104,52,0.0629,0.0511,56031.581678240,9,16,22.0296,0.1700,,,115000,22.1333,0.0296,21.9547,0.0280,115000,21.4925,0.0789,21.4860,0.1502,115000,21.2592,0.0254,,,115000,,,,,114720
189.243213370,27.571485440,141081892432206329,436527104,52,0.0345,0.0403,56049.207962960,10,54,22.0565,0.1794,,,115000,20.6971,0.0318,20.7084,0.0205,115000,19.5433,0.0170,19.6720,0.0156,115000,19.0049,0.0104,19.0972,0.0246,115000,18.7432,0.0216,18.8290,0.0400,115000
189.241102240,27.563942150,141071892411697040,444915712,53,0.0246,0.0550,55886.174467590,10,30,21.5260,0.0982,21.5016,0.1275,115000,21.4014,0.0474,20.9515,0.1004,16892216,20.9873,0.0331,20.6383,0.0596,16892216,20.9047,0.0832,20.6652,0.0338,16892216,,,,,114720
189.208912870,27.585457470,141101892088573141,436527232,52,0.0149,0.0164,56125.643831020,5,27,20.7282,0.0234,20.8369,0.0194,115000,20.3081,0.0259,20.4296,0.0586,115000,20.2720,0.0252,20.4067,0.0222,115000,20.2677,0.0508,20.3829,0.1000,115000,20.2020,0.2340,20.3014,0.2095,115000
189.198656850,27.570237870,141081891987704860,444915712,53,0.0180,0.0182,55865.863599540,5,69,21.3199,0.1019,20.3547,0.0303,16892216,20.5786,0.0766,19.3379,0.0163,16892216,20.0946,0.0458,18.9401,0.0195,16892216,19.6272,0.0274,18.5814,0.0309,16892216,19.3513,0.0510,18.5205,0.0655,16892216
189.202106020,27.581615540,141091892020488506,310697984,37,0.1299,0.1785,55583.046331020,0,10,21.0415,0.1053,20.7621,0.1585,16777488,21.1177,0.0699,20.3115,0.0674,16777496,20.8530,0.0000,20.4279,0.0000,16777496,19.9019,0.1100,19.4082,0.1343,16777496,19.2477,0.1423,18.7549,0.1398,16777496
189.200616580,27.584719760,141101892006032227,444915712,53,0.0090,0.0099,55873.972974540,5,70,21.7098,0.0925,21.2786,0.1563,115000,20.2508,0.0331,19.7989,0.0318,16892216,19.6484,0.0150,19.0803,0.0093,16892216,19.2349,0.0226,18.8324,0.0263,16892216,18.9924,0.0318,18.5915,0.0402,16892216
189.208866250,27.585479870,141101892089552587,302309376,36,0.1886,0.8278,55966.097569440,0,12,20.6272,0.0514,20.7382,0.0840,280,20.3723,0.0091,20.3293,0.0545,280,20.3257,0.0705,20.3579,0.0259,280,20.2859,0.0391,20.3434,0.1394,280,,,,,0
189.201812130,27.581805480,141091892017588771,444915712,53,0.0498,0.0287,55945.340740740,5,49,21.3129,0.0777,20.8295,0.0214,16892216,20.8228,0.0433,19.9796,0.0276,16892216,20.5004,0.0562,19.5009,0.0384,16892216,20.0793,0.0556,19.3725,0.0303,16892216,19.5444,0.0458,18.8876,0.0485,16892216
189.200706870,27.580925410,141091892007387628,436527104,52,0.0428,0.0951,55950.851215280,5,13,21.8748,0.1808,21.6173,0.2005,115000,21.6726,0.0561,21.4883,0.0864,115000,21.4680,0.0771,21.2043,0.1618,115000,,,,,114720,,,,,114720
189.198271720,27.566083960,141071891982679848,512024576,61,0.0062,0.0085,55887.667118060,5,64,21.2484,0.0554,20.8484,0.0972,16892216,19.9273,0.0307,19.4080,0.0310,16892216,19.3274,0.0131,18.7539,0.0250,16892216,18.9622,0.0205,18.4291,0.0298,16892216,18.7075,0.0429,18.3021,0.0324,16892216
189.217182630,27.598806840,141111892171189235,302309376,36,0.0425,0.0604,56591.063634260,0,15,21.6260,0.0839,22.0446,0.0000,280,21.6263,0.0640,21.6250,0.1433,280,21.3916,0.0692,21.3937,0.1128,280,21.6072,0.1778,,,280,,,,,0
189.224458230,27.585659010,141101892243623395,444915712,53,0.0267,0.0227,56018.386770830,10,48,21.9337,0.1757,22.2069,0.1550,115000,21.3297,0.0650,20.6927,0.0689,16892216,20.6428,0.0389,19.9836,0.0344,16892216,20.2907,0.0515,19.7583,0.0820,16892216,19.9214,0.0756,19.3928,0.0904,16892216
189.223895530,27.610648970,141131892238783284,436527104,52,0.0250,0.0392,55935.445729170,20,34,21.6997,0.0687,21.6890,0.2447,115000,21.4716,0.0409,21.3032,0.1450,115000,21.4553,0.0592,21.6196,0.0669,115000,21.0492,0.0140,21.0854,0.0122,115000,,,,,114720
189.240031990,27.593502310,141111892400382650,436527104,52,0.0436,0.1220,55994.259803240,20,17,21.6782,0.0749,,,115000,22.1749,0.1619,21.9059,0.2505,115000,21.7701,0.1092,21.1810,0.0144,115000,20.9505,0.1320,20.5481,0.0711,16892216,,,,,114720
189.229945760,27.598254220,141111892299028495,436527104,52,0.0152,0.0237,56061.323888890,20,79,21.9386,0.0223,21.5411,0.1750,115000,21.1479,0.0305,21.1761,0.0534,115000,19.6777,0.0091,19.7658,0.0233,115000,19.0048,0.0109,19.1364,0.0129,115000,18.6817,0.0180,18.7500,0.0523,115000
189.223957260,27.597523170,141111892239077639,503636096,60,0.0147,0.0154,56164.318078700,20,67,21.2557,0.0587,21.1992,0.1851,115000,20.0121,0.0156,20.1068,0.0195,115000,18.6420,0.0060,18.7317,0.0092,115000,18.0283,0.0099,18.1381,0.0080,115000,17.7227,0.0200,17.8300,0.0176,115000
189.217167220,27.598744410,141111892171938864,436527104,52,0.0373,0.0556,55815.543703700,20,20,21.9175,0.0288,21.8255,0.0941,115000,21.6815,0.0400,21.5270,0.1551,115000,21.6567,0.0255,21.8330,0.1562,115000,21.1478,0.0431,21.1586,0.0738,115000,,,,,114720
189.278797280,27.599102380,141111892787789647,444915712,53,0.0781,0.0732,56264.918321760,10,18,22.0783,0.1896,21.6072,0.2585,16892216,22.0184,0.0739,21.5241,0.0986,16892216,21.4552,0.0775,21.2201,0.0755,16892216,,,,,114720,19.7466,0.2256,19.3030,0.2073,118840
189.291568460,27.596481830,141111892914426336,444915712,53,0.0343,0.0327,56035.175625000,10,39,21.8213,0.1585,21.2113,0.1822,16892216,21.4599,0.0317,21.2180,0.1314,16892216,21.0013,0.0495,20.7464,0.0937,16892216,20.9302,0.0864,20.6411,0.0555,16892216,,,,,114720
189.290952040,27.594389220,141111892909443828,436527104,52,0.0043,0.0020,56000.250243060,10,85,18.4918,0.0053,18.5785,0.0186,115000,18.2095,0.0049,18.2887,0.0078,115000,18.1280,0.0051,18.2078,0.0067,115000,18.1177,0.0047,18.2155,0.0108,115000,18.1257,0.0098,18.2461,0.0194,115000
189.259438570,27.588144650,141101892595206218,444915712,53,0.0098,0.0155,56127.149224540,5,48,20.8535,0.0611,20.6475,0.0276,16892216,20.4962,0.0269,20.1722,0.0168,16892216,20.1242,0.0349,19.8246,0.0301,16892216,20.0441,0.0369,19.7845,0.0580,16892216,19.6696,0.0998,19.5698,0.1284,115000
189.276892060,27.581714950,141091892768478672,444915712,53,0.0108,0.0151,56106.624768520,5,75,20.6811,0.0889,19.8246,0.0297,16892216,20.4286,0.0413,19.5855,0.0303,16892216,20.1461,0.0750,19.1752,0.0236,16892216,19.9175,0.0442,18.9982,0.0337,16892216,19.6889,0.0603,18.8830,0.0429,16892216
189.280002340,27.586658690,141101892799524559,444915712,53,0.0355,0.0308,56146.122025460,5,48,21.8206,0.2307,21.2461,0.2318,16892216,21.7395,0.0577,21.1996,0.0822,16892216,21.1526,0.0646,20.7174,0.0528,16892216,20.7910,0.1088,20.3241,0.1005,16892216,20.3778,0.1490,20.2064,0.2130,115000
189.280404040,27.581908350,141091892805048672,444915712,53,0.0633,0.1023,55931.819837960,4,13,22.0314,0.1073,21.5055,0.0585,16892216,22.3415,0.1848,21.9747,0.2447,115000,21.9155,0.0638,21.3432,0.1152,16892216,21.6376,0.1840,21.2627,0.2149,16892216,,,,,16416
